"id","is_oreb","team","opponent","conference","opp_conference"
"4443-1",1,"Gonzaga","Pacific","WestCoast","WestCoast"
"4443-3",0,"Gonzaga","Pacific","WestCoast","WestCoast"
"4443-5",0,"Gonzaga","Pacific","WestCoast","WestCoast"
"4443-6",1,"Gonzaga","Pacific","WestCoast","WestCoast"
"4444-1",1,"Iowa","Ohio St.","BigTen","BigTen"
"4444-4",1,"Iowa","Ohio St.","BigTen","BigTen"
"4444-5",0,"Iowa","Ohio St.","BigTen","BigTen"
"4444-7",0,"Iowa","Ohio St.","BigTen","BigTen"
"4445-1",0,"Kansas","TCU","Big 12","Big 12"
"4445-4",0,"Kansas","TCU","Big 12","Big 12"
"4445-8",1,"Kansas","TCU","Big 12","Big 12"
"4445-9",1,"TCU","Kansas","Big 12","Big 12"
"4445-10",0,"Kansas","TCU","Big 12","Big 12"
"4445-11",1,"TCU","Kansas","Big 12","Big 12"
"4445-12",0,"Kansas","TCU","Big 12","Big 12"
"4445-14",0,"Kansas","TCU","Big 12","Big 12"
"4445-15",0,"Kansas","TCU","Big 12","Big 12"
"4446-1",0,"Kentucky","Texas A&M","SEC","SEC"
"4446-2",0,"Kentucky","Texas A&M","SEC","SEC"
"4446-3",0,"Kentucky","Texas A&M","SEC","SEC"
"4446-4",1,"Kentucky","Texas A&M","SEC","SEC"
"4446-6",0,"Kentucky","Texas A&M","SEC","SEC"
"4447-1",0,"Tennessee","LSU","SEC","SEC"
"4447-2",0,"Tennessee","LSU","SEC","SEC"
"4447-3",0,"Tennessee","LSU","SEC","SEC"
"4447-4",0,"Tennessee","LSU","SEC","SEC"
"4448-2",0,"N.C. State","North Carolina","ACC","ACC"
"4448-4",0,"North Carolina","N.C. State","ACC","ACC"
"4448-5",0,"North Carolina","N.C. State","ACC","ACC"
"4448-6",0,"N.C. State","North Carolina","ACC","ACC"
"4448-9",0,"N.C. State","North Carolina","ACC","ACC"
"4448-10",0,"N.C. State","North Carolina","ACC","ACC"
"4448-11",0,"N.C. State","North Carolina","ACC","ACC"
"4448-14",1,"North Carolina","N.C. State","ACC","ACC"
"4448-16",0,"North Carolina","N.C. State","ACC","ACC"
"4448-17",0,"N.C. State","North Carolina","ACC","ACC"
"4448-18",0,"N.C. State","North Carolina","ACC","ACC"
"4448-19",1,"North Carolina","N.C. State","ACC","ACC"
"4449-1",1,"Oregon","Stanford","PAC 12","PAC 12"
"4449-2",1,"Oregon","Stanford","PAC 12","PAC 12"
"4449-5",0,"Stanford","Oregon","PAC 12","PAC 12"
"4449-7",0,"Oregon","Stanford","PAC 12","PAC 12"
"4449-8",0,"Stanford","Oregon","PAC 12","PAC 12"
"4450-1",1,"Pepperdine","Portland","WestCoast","WestCoast"
"4450-4",1,"Pepperdine","Portland","WestCoast","WestCoast"
"4451-1",0,"UCF","South Florida","American Athletic Conference","American Athletic Conference"
"4451-2",0,"UCF","South Florida","American Athletic Conference","American Athletic Conference"
"4451-3",0,"UCF","South Florida","American Athletic Conference","American Athletic Conference"
"4451-5",1,"UCF","South Florida","American Athletic Conference","American Athletic Conference"
"4452-1",0,"West Virginia","Texas","Big 12","Big 12"
"4452-4",0,"Texas","West Virginia","Big 12","Big 12"
"4452-7",0,"West Virginia","Texas","Big 12","Big 12"
"4452-8",0,"Texas","West Virginia","Big 12","Big 12"
"4452-10",0,"West Virginia","Texas","Big 12","Big 12"
"4452-11",0,"West Virginia","Texas","Big 12","Big 12"
"4452-12",0,"Texas","West Virginia","Big 12","Big 12"
"4452-13",1,"West Virginia","Texas","Big 12","Big 12"
"4452-14",1,"West Virginia","Texas","Big 12","Big 12"
"4452-15",0,"West Virginia","Texas","Big 12","Big 12"
"4452-16",1,"West Virginia","Texas","Big 12","Big 12"
"4452-18",0,"West Virginia","Texas","Big 12","Big 12"
"4452-21",0,"West Virginia","Texas","Big 12","Big 12"
"4452-22",1,"West Virginia","Texas","Big 12","Big 12"
"4452-23",1,"Texas","West Virginia","Big 12","Big 12"
"4452-25",0,"Texas","West Virginia","Big 12","Big 12"
"4452-26",0,"West Virginia","Texas","Big 12","Big 12"
"4452-27",0,"Texas","West Virginia","Big 12","Big 12"
"4452-28",0,"West Virginia","Texas","Big 12","Big 12"
"4452-29",0,"West Virginia","Texas","Big 12","Big 12"
"4453-1",1,"Virginia","Wake Forest","ACC","ACC"
"4453-2",0,"Virginia","Wake Forest","ACC","ACC"
"4454-1",1,"Connecticut","Butler","BigEast","BigEast"
"4454-2",0,"Connecticut","Butler","BigEast","BigEast"
"4454-3",1,"Connecticut","Butler","BigEast","BigEast"
"4454-5",1,"Connecticut","Butler","BigEast","BigEast"
"4455-1",0,"Washington St.","Colorado","PAC 12","PAC 12"
"4455-2",0,"Washington St.","Colorado","PAC 12","PAC 12"
"4455-3",1,"Washington St.","Colorado","PAC 12","PAC 12"
"4455-4",0,"Washington St.","Colorado","PAC 12","PAC 12"
"4455-5",0,"Washington St.","Colorado","PAC 12","PAC 12"
"4455-6",0,"Washington St.","Colorado","PAC 12","PAC 12"
"4456-3",0,"Houston","Temple","American Athletic Conference","American Athletic Conference"
"4456-7",1,"Houston","Temple","American Athletic Conference","American Athletic Conference"
"4456-10",1,"Houston","Temple","American Athletic Conference","American Athletic Conference"
"4456-11",0,"Houston","Temple","American Athletic Conference","American Athletic Conference"
"4456-12",0,"Houston","Temple","American Athletic Conference","American Athletic Conference"
"4456-13",0,"Houston","Temple","American Athletic Conference","American Athletic Conference"
"4456-14",0,"Houston","Temple","American Athletic Conference","American Athletic Conference"
"4456-15",0,"Houston","Temple","American Athletic Conference","American Athletic Conference"
"4456-16",0,"Houston","Temple","American Athletic Conference","American Athletic Conference"
"4457-1",0,"Indiana","Michigan St.","BigTen","BigTen"
"4457-2",1,"Indiana","Michigan St.","BigTen","BigTen"
"4457-4",0,"Indiana","Michigan St.","BigTen","BigTen"
"4457-5",0,"Indiana","Michigan St.","BigTen","BigTen"
"4457-6",1,"Indiana","Michigan St.","BigTen","BigTen"
"4457-7",0,"Indiana","Michigan St.","BigTen","BigTen"
"4458-1",1,"Purdue","Maryland","BigTen","BigTen"
"4458-3",0,"Maryland","Purdue","BigTen","BigTen"
"4458-4",0,"Maryland","Purdue","BigTen","BigTen"
"4458-7",0,"Maryland","Purdue","BigTen","BigTen"
"4458-8",0,"Purdue","Maryland","BigTen","BigTen"
"4458-9",0,"Maryland","Purdue","BigTen","BigTen"
"4458-10",0,"Maryland","Purdue","BigTen","BigTen"
"4458-12",1,"Purdue","Maryland","BigTen","BigTen"
"4459-1",0,"Michigan","Minnesota","BigTen","BigTen"
"4459-2",0,"Michigan","Minnesota","BigTen","BigTen"
"4459-5",0,"Michigan","Minnesota","BigTen","BigTen"
"4459-6",0,"Michigan","Minnesota","BigTen","BigTen"
"4459-7",0,"Michigan","Minnesota","BigTen","BigTen"
"4459-8",0,"Michigan","Minnesota","BigTen","BigTen"
"4460-2",1,"Baylor","Kansas","Big 12","Big 12"
"4460-3",1,"Baylor","Kansas","Big 12","Big 12"
"4460-4",0,"Baylor","Kansas","Big 12","Big 12"
"4460-5",1,"Baylor","Kansas","Big 12","Big 12"
"4460-6",0,"Baylor","Kansas","Big 12","Big 12"
"4460-7",0,"Kansas","Baylor","Big 12","Big 12"
"4460-8",1,"Kansas","Baylor","Big 12","Big 12"
"4460-9",0,"Kansas","Baylor","Big 12","Big 12"
"4460-10",1,"Baylor","Kansas","Big 12","Big 12"
"4460-11",0,"Kansas","Baylor","Big 12","Big 12"
"4460-12",0,"Baylor","Kansas","Big 12","Big 12"
"4460-13",1,"Kansas","Baylor","Big 12","Big 12"
"4461-2",1,"Duke","Virginia Tech","ACC","ACC"
"4461-5",0,"Duke","Virginia Tech","ACC","ACC"
"4461-7",1,"Duke","Virginia Tech","ACC","ACC"
"4461-8",1,"Duke","Virginia Tech","ACC","ACC"
"4461-9",0,"Duke","Virginia Tech","ACC","ACC"
"4461-10",0,"Duke","Virginia Tech","ACC","ACC"
"4461-11",1,"Virginia Tech","Duke","ACC","ACC"
"4461-12",1,"Virginia Tech","Duke","ACC","ACC"
"4461-13",0,"Duke","Virginia Tech","ACC","ACC"
"4461-14",0,"Virginia Tech","Duke","ACC","ACC"
"4461-15",0,"Duke","Virginia Tech","ACC","ACC"
"4461-18",0,"Virginia Tech","Duke","ACC","ACC"
"4461-20",1,"Virginia Tech","Duke","ACC","ACC"
"4461-21",0,"Virginia Tech","Duke","ACC","ACC"
"4461-22",1,"Duke","Virginia Tech","ACC","ACC"
"4461-24",1,"Duke","Virginia Tech","ACC","ACC"
"4461-26",0,"Duke","Virginia Tech","ACC","ACC"
"4461-29",0,"Duke","Virginia Tech","ACC","ACC"
"4461-32",0,"Virginia Tech","Duke","ACC","ACC"
"4461-33",0,"Duke","Virginia Tech","ACC","ACC"
"4461-34",1,"Duke","Virginia Tech","ACC","ACC"
"4461-35",0,"Duke","Virginia Tech","ACC","ACC"
"4462-1",0,"Arkansas","LSU","SEC","SEC"
"4462-2",0,"Arkansas","LSU","SEC","SEC"
"4462-3",0,"Arkansas","LSU","SEC","SEC"
"4462-4",0,"Arkansas","LSU","SEC","SEC"
"4462-5",0,"Arkansas","LSU","SEC","SEC"
"4462-6",0,"Arkansas","LSU","SEC","SEC"
"4462-8",0,"Arkansas","LSU","SEC","SEC"
"4462-9",1,"Arkansas","LSU","SEC","SEC"
"4462-10",0,"Arkansas","LSU","SEC","SEC"
"4462-11",0,"Arkansas","LSU","SEC","SEC"
"4462-12",0,"Arkansas","LSU","SEC","SEC"
"4462-13",1,"Arkansas","LSU","SEC","SEC"
"4463-1",0,"Georgetown","DePaul","BigEast","BigEast"
"4463-2",0,"Georgetown","DePaul","BigEast","BigEast"
"4463-3",0,"Georgetown","DePaul","BigEast","BigEast"
"4463-5",1,"Georgetown","DePaul","BigEast","BigEast"
"4464-2",0,"Drake","Indiana St.","MVC","MVC"
"4464-4",0,"Drake","Indiana St.","MVC","MVC"
"4464-5",0,"Drake","Indiana St.","MVC","MVC"
"4464-8",0,"Drake","Indiana St.","MVC","MVC"
"4465-2",1,"Eastern Michigan","Toledo","Mid American","Mid American"
"4465-3",0,"Eastern Michigan","Toledo","Mid American","Mid American"
"4466-2",0,"Florida St.","Miami FL","ACC","ACC"
"4466-3",0,"Florida St.","Miami FL","ACC","ACC"
"4466-4",0,"Florida St.","Miami FL","ACC","ACC"
"4466-5",1,"Florida St.","Miami FL","ACC","ACC"
"4466-8",0,"Florida St.","Miami FL","ACC","ACC"
"4466-9",1,"Florida St.","Miami FL","ACC","ACC"
"4467-2",0,"Ohio St.","Illinois","BigTen","BigTen"
"4467-3",0,"Illinois","Ohio St.","BigTen","BigTen"
"4467-4",0,"Ohio St.","Illinois","BigTen","BigTen"
"4468-2",0,"Kentucky","Vanderbilt","SEC","SEC"
"4468-3",1,"Kentucky","Vanderbilt","SEC","SEC"
"4469-1",0,"Syracuse","North Carolina","ACC","ACC"
"4469-2",0,"North Carolina","Syracuse","ACC","ACC"
"4469-4",0,"North Carolina","Syracuse","ACC","ACC"
"4469-5",0,"Syracuse","North Carolina","ACC","ACC"
"4469-6",0,"Syracuse","North Carolina","ACC","ACC"
"4469-7",0,"Syracuse","North Carolina","ACC","ACC"
"4469-9",0,"North Carolina","Syracuse","ACC","ACC"
"4469-10",0,"North Carolina","Syracuse","ACC","ACC"
"4469-11",0,"North Carolina","Syracuse","ACC","ACC"
"4469-12",0,"North Carolina","Syracuse","ACC","ACC"
"4469-13",1,"North Carolina","Syracuse","ACC","ACC"
"4469-14",0,"North Carolina","Syracuse","ACC","ACC"
"4469-16",0,"Syracuse","North Carolina","ACC","ACC"
"4469-17",0,"North Carolina","Syracuse","ACC","ACC"
"4469-18",1,"Syracuse","North Carolina","ACC","ACC"
"4470-1",1,"N.C. State","Notre Dame","ACC","ACC"
"4470-2",0,"Notre Dame","N.C. State","ACC","ACC"
"4470-3",0,"N.C. State","Notre Dame","ACC","ACC"
"4470-5",0,"Notre Dame","N.C. State","ACC","ACC"
"4470-7",0,"N.C. State","Notre Dame","ACC","ACC"
"4470-8",0,"N.C. State","Notre Dame","ACC","ACC"
"4470-9",0,"N.C. State","Notre Dame","ACC","ACC"
"4470-10",0,"N.C. State","Notre Dame","ACC","ACC"
"4470-11",0,"Notre Dame","N.C. State","ACC","ACC"
"4470-12",0,"Notre Dame","N.C. State","ACC","ACC"
"4470-13",1,"Notre Dame","N.C. State","ACC","ACC"
"4470-14",0,"N.C. State","Notre Dame","ACC","ACC"
"4471-1",1,"TCU","Oklahoma","Big 12","Big 12"
"4471-2",0,"TCU","Oklahoma","Big 12","Big 12"
"4472-3",0,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-4",1,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-8",0,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-10",0,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-11",1,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-12",0,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-13",0,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-14",1,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-15",1,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-16",0,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-17",0,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-20",0,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-21",1,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-22",0,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-23",0,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-24",1,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-26",0,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-27",0,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-28",1,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-30",1,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-31",0,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-32",0,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-33",0,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-34",0,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-35",0,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-36",0,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-38",1,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-41",0,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-43",1,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-45",0,"Oklahoma St.","Texas","Big 12","Big 12"
"4472-46",0,"Texas","Oklahoma St.","Big 12","Big 12"
"4472-48",0,"Oklahoma St.","Texas","Big 12","Big 12"
"4473-1",0,"Wyoming","UNLV","MWC","MWC"
"4473-2",0,"Wyoming","UNLV","MWC","MWC"
"4473-4",0,"UNLV","Wyoming","MWC","MWC"
"4473-6",0,"Wyoming","UNLV","MWC","MWC"
"4473-7",0,"UNLV","Wyoming","MWC","MWC"
"4473-8",0,"Wyoming","UNLV","MWC","MWC"
"4473-9",0,"UNLV","Wyoming","MWC","MWC"
"4473-10",1,"Wyoming","UNLV","MWC","MWC"
"4473-11",0,"UNLV","Wyoming","MWC","MWC"
"4473-16",0,"UNLV","Wyoming","MWC","MWC"
"4473-18",0,"Wyoming","UNLV","MWC","MWC"
"4473-20",0,"Wyoming","UNLV","MWC","MWC"
"4473-21",0,"UNLV","Wyoming","MWC","MWC"
"4473-22",0,"Wyoming","UNLV","MWC","MWC"
"4473-23",0,"UNLV","Wyoming","MWC","MWC"
"4473-24",0,"Wyoming","UNLV","MWC","MWC"
"4473-25",0,"Wyoming","UNLV","MWC","MWC"
"4473-26",0,"UNLV","Wyoming","MWC","MWC"
"4473-28",0,"Wyoming","UNLV","MWC","MWC"
"4473-32",0,"UNLV","Wyoming","MWC","MWC"
"4473-33",0,"UNLV","Wyoming","MWC","MWC"
"4473-35",0,"UNLV","Wyoming","MWC","MWC"
"4473-38",0,"Wyoming","UNLV","MWC","MWC"
"4473-42",0,"UNLV","Wyoming","MWC","MWC"
"4473-43",0,"UNLV","Wyoming","MWC","MWC"
"4473-44",0,"Wyoming","UNLV","MWC","MWC"
"4473-45",0,"Wyoming","UNLV","MWC","MWC"
"4473-46",1,"UNLV","Wyoming","MWC","MWC"
"4473-47",0,"UNLV","Wyoming","MWC","MWC"
"4474-1",0,"Alabama","Mississippi St.","SEC","SEC"
"4474-2",0,"Alabama","Mississippi St.","SEC","SEC"
"4475-1",0,"Auburn","Texas A&M","SEC","SEC"
"4475-3",0,"Auburn","Texas A&M","SEC","SEC"
"4475-5",0,"Texas A&M","Auburn","SEC","SEC"
"4475-6",0,"Texas A&M","Auburn","SEC","SEC"
"4475-7",0,"Texas A&M","Auburn","SEC","SEC"
"4475-9",0,"Auburn","Texas A&M","SEC","SEC"
"4475-11",0,"Auburn","Texas A&M","SEC","SEC"
"4475-12",0,"Auburn","Texas A&M","SEC","SEC"
"4475-13",1,"Texas A&M","Auburn","SEC","SEC"
"4475-16",0,"Texas A&M","Auburn","SEC","SEC"
"4475-17",1,"Auburn","Texas A&M","SEC","SEC"
"4475-19",0,"Auburn","Texas A&M","SEC","SEC"
"4475-21",0,"Texas A&M","Auburn","SEC","SEC"
"4475-22",1,"Auburn","Texas A&M","SEC","SEC"
"4475-24",0,"Auburn","Texas A&M","SEC","SEC"
"4475-25",0,"Auburn","Texas A&M","SEC","SEC"
"4475-27",1,"Auburn","Texas A&M","SEC","SEC"
"4475-28",0,"Texas A&M","Auburn","SEC","SEC"
"4475-29",1,"Texas A&M","Auburn","SEC","SEC"
"4475-32",0,"Texas A&M","Auburn","SEC","SEC"
"4475-33",0,"Texas A&M","Auburn","SEC","SEC"
"4475-34",0,"Texas A&M","Auburn","SEC","SEC"
"4475-35",1,"Texas A&M","Auburn","SEC","SEC"
"4475-37",0,"Auburn","Texas A&M","SEC","SEC"
"4475-40",0,"Auburn","Texas A&M","SEC","SEC"
"4476-2",0,"Cal Baptist","UT Arlington","WAC","WAC"
"4477-1",1,"Stanford","Chicago St.","PAC 12","Independent"
"4478-1",1,"Connecticut","Xavier","BigEast","BigEast"
"4478-2",0,"Connecticut","Xavier","BigEast","BigEast"
"4478-3",0,"Connecticut","Xavier","BigEast","BigEast"
"4478-7",1,"Connecticut","Xavier","BigEast","BigEast"
"4478-8",0,"Connecticut","Xavier","BigEast","BigEast"
"4478-9",1,"Xavier","Connecticut","BigEast","BigEast"
"4478-10",0,"Connecticut","Xavier","BigEast","BigEast"
"4478-11",1,"Connecticut","Xavier","BigEast","BigEast"
"4479-1",0,"St. John's","Creighton","BigEast","BigEast"
"4479-2",1,"Creighton","St. John's","BigEast","BigEast"
"4479-3",0,"St. John's","Creighton","BigEast","BigEast"
"4479-4",1,"St. John's","Creighton","BigEast","BigEast"
"4479-5",1,"St. John's","Creighton","BigEast","BigEast"
"4479-6",0,"St. John's","Creighton","BigEast","BigEast"
"4479-8",1,"St. John's","Creighton","BigEast","BigEast"
"4479-9",1,"St. John's","Creighton","BigEast","BigEast"
"4479-10",0,"St. John's","Creighton","BigEast","BigEast"
"4479-11",0,"Creighton","St. John's","BigEast","BigEast"
"4479-14",0,"St. John's","Creighton","BigEast","BigEast"
"4479-15",0,"St. John's","Creighton","BigEast","BigEast"
"4479-16",0,"Creighton","St. John's","BigEast","BigEast"
"4479-17",0,"St. John's","Creighton","BigEast","BigEast"
"4479-18",0,"Creighton","St. John's","BigEast","BigEast"
"4479-19",0,"St. John's","Creighton","BigEast","BigEast"
"4479-20",0,"Creighton","St. John's","BigEast","BigEast"
"4479-21",0,"St. John's","Creighton","BigEast","BigEast"
"4479-22",0,"Creighton","St. John's","BigEast","BigEast"
"4479-23",0,"St. John's","Creighton","BigEast","BigEast"
"4479-24",0,"St. John's","Creighton","BigEast","BigEast"
"4479-25",1,"Creighton","St. John's","BigEast","BigEast"
"4479-27",0,"Creighton","St. John's","BigEast","BigEast"
"4479-29",1,"St. John's","Creighton","BigEast","BigEast"
"4479-30",1,"Creighton","St. John's","BigEast","BigEast"
"4479-31",0,"Creighton","St. John's","BigEast","BigEast"
"4479-32",0,"St. John's","Creighton","BigEast","BigEast"
"4479-33",1,"Creighton","St. John's","BigEast","BigEast"
"4479-35",0,"Creighton","St. John's","BigEast","BigEast"
"4479-37",0,"Creighton","St. John's","BigEast","BigEast"
"4479-39",1,"St. John's","Creighton","BigEast","BigEast"
"4479-40",0,"Creighton","St. John's","BigEast","BigEast"
"4479-41",1,"Creighton","St. John's","BigEast","BigEast"
"4479-42",0,"Creighton","St. John's","BigEast","BigEast"
"4479-44",0,"St. John's","Creighton","BigEast","BigEast"
"4479-45",0,"Creighton","St. John's","BigEast","BigEast"
"4479-47",0,"St. John's","Creighton","BigEast","BigEast"
"4479-48",0,"St. John's","Creighton","BigEast","BigEast"
"4479-49",1,"St. John's","Creighton","BigEast","BigEast"
"4479-51",0,"Creighton","St. John's","BigEast","BigEast"
"4479-52",0,"St. John's","Creighton","BigEast","BigEast"
"4479-53",0,"Creighton","St. John's","BigEast","BigEast"
"4479-54",1,"St. John's","Creighton","BigEast","BigEast"
"4479-56",0,"St. John's","Creighton","BigEast","BigEast"
"4479-57",1,"Creighton","St. John's","BigEast","BigEast"
"4480-1",0,"Dayton","Rhode Island","Atlantic 10","Atlantic 10"
"4481-1",1,"South Carolina","Florida","SEC","SEC"
"4481-2",0,"Florida","South Carolina","SEC","SEC"
"4481-3",0,"South Carolina","Florida","SEC","SEC"
"4481-4",0,"Florida","South Carolina","SEC","SEC"
"4481-7",0,"South Carolina","Florida","SEC","SEC"
"4481-8",0,"South Carolina","Florida","SEC","SEC"
"4481-10",0,"Florida","South Carolina","SEC","SEC"
"4481-11",1,"South Carolina","Florida","SEC","SEC"
"4481-14",1,"South Carolina","Florida","SEC","SEC"
"4481-17",0,"South Carolina","Florida","SEC","SEC"
"4481-18",0,"Florida","South Carolina","SEC","SEC"
"4481-19",0,"South Carolina","Florida","SEC","SEC"
"4481-21",0,"Florida","South Carolina","SEC","SEC"
"4481-22",0,"South Carolina","Florida","SEC","SEC"
"4481-23",1,"Florida","South Carolina","SEC","SEC"
"4481-24",0,"South Carolina","Florida","SEC","SEC"
"4481-25",0,"Florida","South Carolina","SEC","SEC"
"4481-26",0,"South Carolina","Florida","SEC","SEC"
"4481-28",0,"Florida","South Carolina","SEC","SEC"
"4481-29",0,"Florida","South Carolina","SEC","SEC"
"4481-30",1,"Florida","South Carolina","SEC","SEC"
"4481-31",1,"South Carolina","Florida","SEC","SEC"
"4481-32",0,"South Carolina","Florida","SEC","SEC"
"4481-34",0,"South Carolina","Florida","SEC","SEC"
"4481-35",0,"South Carolina","Florida","SEC","SEC"
"4481-38",1,"Florida","South Carolina","SEC","SEC"
"4481-39",1,"Florida","South Carolina","SEC","SEC"
"4481-41",1,"Florida","South Carolina","SEC","SEC"
"4481-43",0,"Florida","South Carolina","SEC","SEC"
"4481-45",0,"Florida","South Carolina","SEC","SEC"
"4481-46",1,"South Carolina","Florida","SEC","SEC"
"4481-48",0,"South Carolina","Florida","SEC","SEC"
"4481-49",0,"Florida","South Carolina","SEC","SEC"
"4481-50",0,"Florida","South Carolina","SEC","SEC"
"4481-51",0,"South Carolina","Florida","SEC","SEC"
"4481-52",0,"Florida","South Carolina","SEC","SEC"
"4482-1",0,"VCU","George Mason","Atlantic 10","Atlantic 10"
"4482-3",1,"VCU","George Mason","Atlantic 10","Atlantic 10"
"4482-4",0,"VCU","George Mason","Atlantic 10","Atlantic 10"
"4483-2",0,"Tennessee","Georgia","SEC","SEC"
"4483-3",0,"Tennessee","Georgia","SEC","SEC"
"4483-6",0,"Tennessee","Georgia","SEC","SEC"
"4484-1",1,"Houston","UCF","American Athletic Conference","American Athletic Conference"
"4484-3",0,"UCF","Houston","American Athletic Conference","American Athletic Conference"
"4484-4",1,"Houston","UCF","American Athletic Conference","American Athletic Conference"
"4484-5",0,"Houston","UCF","American Athletic Conference","American Athletic Conference"
"4484-6",0,"UCF","Houston","American Athletic Conference","American Athletic Conference"
"4484-7",0,"Houston","UCF","American Athletic Conference","American Athletic Conference"
"4485-1",1,"Indiana","Minnesota","BigTen","BigTen"
"4485-2",0,"Indiana","Minnesota","BigTen","BigTen"
"4485-3",0,"Indiana","Minnesota","BigTen","BigTen"
"4485-4",0,"Indiana","Minnesota","BigTen","BigTen"
"4485-5",0,"Indiana","Minnesota","BigTen","BigTen"
"4485-6",1,"Indiana","Minnesota","BigTen","BigTen"
"4485-7",0,"Indiana","Minnesota","BigTen","BigTen"
"4485-9",0,"Indiana","Minnesota","BigTen","BigTen"
"4485-10",0,"Indiana","Minnesota","BigTen","BigTen"
"4485-13",1,"Indiana","Minnesota","BigTen","BigTen"
"4486-1",1,"Maryland","Wisconsin","BigTen","BigTen"
"4486-2",0,"Maryland","Wisconsin","BigTen","BigTen"
"4486-3",0,"Maryland","Wisconsin","BigTen","BigTen"
"4487-1",0,"Arizona","Washington St.","PAC 12","PAC 12"
"4487-3",0,"Washington St.","Arizona","PAC 12","PAC 12"
"4487-6",1,"Washington St.","Arizona","PAC 12","PAC 12"
"4487-7",0,"Arizona","Washington St.","PAC 12","PAC 12"
"4487-10",0,"Arizona","Washington St.","PAC 12","PAC 12"
"4487-12",0,"Washington St.","Arizona","PAC 12","PAC 12"
"4487-13",0,"Washington St.","Arizona","PAC 12","PAC 12"
"4487-14",0,"Washington St.","Arizona","PAC 12","PAC 12"
"4487-19",1,"Arizona","Washington St.","PAC 12","PAC 12"
"4487-20",0,"Arizona","Washington St.","PAC 12","PAC 12"
"4487-21",0,"Washington St.","Arizona","PAC 12","PAC 12"
"4487-23",0,"Arizona","Washington St.","PAC 12","PAC 12"
"4487-24",0,"Washington St.","Arizona","PAC 12","PAC 12"
"4487-25",0,"Arizona","Washington St.","PAC 12","PAC 12"
"4487-27",0,"Arizona","Washington St.","PAC 12","PAC 12"
"4488-1",0,"Iowa","Michigan St.","BigTen","BigTen"
"4488-3",1,"Iowa","Michigan St.","BigTen","BigTen"
"4488-4",1,"Iowa","Michigan St.","BigTen","BigTen"
"4488-5",1,"Iowa","Michigan St.","BigTen","BigTen"
"4489-1",0,"Marshall","Louisiana Monroe","SunBelt","SunBelt"
"4489-2",0,"Marshall","Louisiana Monroe","SunBelt","SunBelt"
